Initialization has begin.
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:alt.atheism
true label:talk.politics.misc predict_label:talk.politics.mideast
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:sci.crypt
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:sci.space
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:sci.crypt
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:alt.atheism
true label:talk.politics.misc predict_label:rec.autos
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.religion.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.religion.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:sci.space
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:sci.med
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.misc
